-1.837234324682706976e+00,4.155787080886542140e-01,1.316749384353097518e+00
-5.608831349583930370e-01,-8.225207917874514107e-01,7.032280375598535249e-01,8.169771593234474993e-01,-1.108161221426784193e+00,1.079874034973349106e+00
-1.671402739118705583e+01,-1.158505980760743803e+01,1.976502340997225460e+01,8.378540769463199922e+00
-2.239880622642660857e+00,8.796650279455724142e-02,1.199879591538571599e+00,7.013543038973146793e-01,4.794020194928418355e-01,3.240004218407600486e-03
9.620379716104875412e-01,-1.892831823236342803e-01,-3.196572795147998303e-01,5.063394424662963633e-01,-1.495681298920378710e+00,1.063252267915800298e+00
